"timestamp","temp.min","pressure","humidity","precipitation","temp.max","temp"
2016-04-28 13:17:42,16.9899275542828,749.225336468548,30.980238285847,11.1389566352591,25.2966844120654,20.065638402187
2016-04-28 17:17:42,13.8845624318683,788.468988018796,97.8970949910581,8.20413054898381,27.9318824117409,17.9746460616081
2016-04-28 21:17:42,10.649865654795,726.36464916015,29.2429474927485,11.955308043398,16.8456228017197,10.7509112328313
2016-04-29 01:17:42,17.7017599264842,756.959657940959,67.8847220726311,4.11088876891881,30.8568964213816,23.40913515391
2016-04-29 05:17:42,13.7620614849922,789.776239405167,70.2352868183516,10.1573330722749,22.0275341657881,18.1948315099484
2016-04-29 09:17:42,16.2887329656236,831.589030423073,26.0505496128462,8.25356242246926,24.4663002622851,20.8447448439626
2016-04-29 13:17:42,10.6293369931452,764.211149535711,41.6541145415977,13.9096070174128,18.3029771674708,13.109287538611
2016-04-29 17:17:42,13.7973960983498,738.795586734547,55.4753007437102,0.531528787687421,19.6911384543335,17.7780958517227
2016-04-29 21:17:42,8.66789966059981,772.802859323392,17.4454829422757,18.9732734719291,22.1963854430443,17.859865418411
2016-04-30 01:17:42,17.0302216220262,710.07109801539,93.3961119572632,5.2299501048401,29.5049473294604,23.7593277507698
2016-04-30 05:17:42,19.7500850912918,737.037395613093,90.44557135785,7.85372026264668,30.6643561111567,24.6621554304614
2016-04-30 09:17:42,12.4845088407281,721.922565627271,62.1960117085837,2.3953604651615,24.9652320001158,15.5322460214666
2016-04-30 13:17:42,11.7550525704419,774.347269362441,18.6072609270923,12.1902070334181,21.4006696019342,12.7328540583852
2016-04-30 17:17:42,15.4616142663382,756.38154841076,23.0381512176245,11.5240958565846,25.3120647294656,15.6484894283317
2016-04-30 21:17:42,16.7515822469337,731.993585782001,72.0836857310496,9.23374007456005,25.7261712445958,19.9701573417194
2016-05-01 01:17:42,10.8190698097238,718.080972970565,69.1620089905336,1.88283646479249,18.765976116039,13.9362430200516
2016-05-01 05:17:42,15.2848080628474,797.060014743865,82.7206896804273,2.77250863611698,21.1896558561284,18.8125577320919
2016-05-01 09:17:42,13.8725883413776,766.027825533943,88.3087051403709,15.1753786951303,24.7974246337748,21.1162718806984
2016-05-01 13:17:42,11.4692935658441,746.709047678924,91.7140995222144,17.2757495613769,24.6472980812015,18.117252339548
2016-05-01 17:17:42,14.6977014179595,743.434742581084,42.1995017840527,0.810284269973636,20.7800066067159,17.5583943428031
2016-05-01 21:17:42,11.5774454721042,681.816744021175,97.6370522077195,16.2869187351316,25.3095218268947,15.8338914742325
2016-05-02 01:17:42,11.0261193355847,792.452294884908,80.8899991516955,16.2217057077214,24.5728307795081,12.2446252329236
2016-05-02 05:17:42,13.2094380912331,753.798362419628,99.2072784272023,12.7533642947674,21.0590578826104,15.1595845764802
2016-05-02 09:17:42,12.3208899710307,744.996247982672,65.1509476732463,9.21679838560522,21.7612105894813,13.338666982536
2016-05-02 13:17:42,11.440703178912,745.264949929393,36.8850569543429,0.691532888449728,25.7495195666957,19.7880497158292
2016-05-02 17:17:42,15.0268638031919,772.507471637888,98.7206694274209,8.81447196472436,20.4379980885786,16.6496976223103
2016-05-02 21:17:42,11.6486756704564,721.239244143147,78.1698751635849,15.1918420568109,17.7331395182575,14.2328069736778
2016-05-03 01:17:42,10.8009982386806,746.60614647341,53.6521722842008,14.8507531639189,18.1308281233736,15.443839262436
2016-05-03 05:17:42,14.822159615111,693.66251496534,74.9714897549711,6.63633478805423,27.5026039087664,20.9495939719579
2016-05-03 09:17:42,13.8196437719834,770.385465555245,14.6598140639253,1.17024376988411,27.6497921587524,20.2451142036885
2016-05-03 13:17:42,16.2098299129384,772.922429411148,24.0642671985552,9.85633936244994,21.6580566553848,19.5229079895782
2016-05-03 17:17:42,13.4325496493749,764.447591482683,97.4424069817178,0.513893184252083,24.3883907552719,16.0195773629331
2016-05-03 21:17:42,15.7739398267587,784.201146585527,53.899187410716,1.46572747733444,24.6422989375425,20.3962535131793
2016-05-04 01:17:42,12.575316130555,729.644142258264,14.4452427071519,17.9202778311446,19.6994201996352,13.6155511561301
2016-05-04 05:17:42,16.466082951313,791.113923515756,11.4542979188263,4.79294516611844,30.2892744562385,18.1967950033788
2016-05-04 09:17:42,17.1382943400651,741.29923566614,86.6919598821551,19.4876012206078,25.9807663340591,17.2768225771466
2016-05-04 13:17:42,12.2576001945421,767.429010955926,37.3815533309244,11.3338068779558,17.6012890583373,14.280441963605
2016-05-04 17:17:42,16.4988561765738,777.773942959024,57.7568129403517,5.51236805506051,28.034413377706,16.9307790599194
2016-05-04 21:17:42,19.6634584756782,770.357951074933,38.8675770047121,10.8021127479151,30.1928564857906,22.129301565217
2016-05-05 01:17:42,16.2645485563683,809.351302942112,17.7958970167674,17.6963334018365,30.0005066566649,18.2506410533179
2016-05-05 05:17:42,10.9014741437875,734.794542080197,14.8747209273279,9.3948573898524,20.1137933986627,16.4252916735635
2016-05-05 09:17:42,15.5267756512615,711.56059567973,27.2792270453647,16.3671333063394,23.8180902331362,18.2627602133076
2016-05-05 13:17:42,10.7509134794926,697.762267027144,95.6627645064145,16.2855208013207,24.9709548606877,19.2788516361803
2016-05-05 17:17:42,13.3600317589809,820.929474716385,29.4848929089494,8.07880090549588,23.5219850666692,14.1461716083803
2016-05-05 21:17:42,6.19785670934429,766.822573086843,15.5734900617972,8.3322574198246,19.0541072124447,13.4402569025413
2016-05-06 01:17:42,12.9593866781618,757.664688704868,83.1196672236547,18.5756969405338,25.2756002426434,20.6386306783244
2016-05-06 05:17:42,11.9971079304154,710.014511457248,96.0639626672491,10.1774292765185,24.7559327021512,13.3451800197704
2016-05-06 09:17:42,16.4168075018118,760.779958191393,87.1620928891934,14.0331436507404,31.2968169746476,26.4042330796583
2016-05-06 13:17:42,11.6172676549183,772.239443169348,98.1444830074906,10.8160479646176,25.4529475040624,19.394475377015
2016-05-06 17:17:42,14.8049525953006,752.515971165482,96.5434262831695,11.4374290872365,23.6193562102612,19.3405500028234
